"text","text_en","cmp_code","eu_code"
"Η Κυβέρνηση παρουσιάζει για κάποιο λόγο ιδιαίτερη αδράνεια σε αυτό το κομμάτι, επιτρέποντας εκατοντάδες μη καταγεγραμμένες ΜΚΟ να δρουν ανενόχλητα στην Ελληνική Επικράτεια.","The Government is for some reason showing particular inertia in this part, allowing hundreds of unregistered NGOs to operate undisturbed in the Greek territory.","305.1",NA
"Ακόμα και το νέο νομοθέτημα της Νέας Δημοκρατίας παραμένει κενός νόμος, αφού δεν προβλέπεται καμία συνέπεια ποινής σε περίπτωση μη εγγραφής στο ειδικό μητρώο.","Even the new legislation of the New Democracy remains an empty law, since no penalty is provided for in case of non-registration in the special register.","601.2",NA
"Τα ποσά της κοινοτικής βοήθειας θα πρέπει να τα διαχειρίζεται το Κράτος.","Community aid should be administered by the State.","601.2",NA
"23.Διακοπή επιδομάτων και παροχών, ώστε να αποτρέψουμε την αθρόα εισβολή.","23.Cutting off benefits and allowances in order to prevent mass invasion.","601.2",NA
"Πρέπει να καταλάβουν ότι η Ελλάδα δεν είναι η γη της επαγγελίας και ότι μια φτωχή χώρα θα πρέπει πρώτα να προνοήσει για τους πολίτες της και μετά για όλους τους άλλους.","They must understand that Greece is not a promised land and that a poor country should first provide for its citizens and then for everyone else.","601.2",NA
"24.Οικονομικά αντίμετρα κατά της Τουρκίας, η οποία χρησιμοποιεί τους μετανάστες ως εργαλείο πίεσης κατά της Ελλάδας αλλά και της ΕΕ, όπως το κλείσιμο τελωνείου των Κήπων, απαγόρευση της διακίνησης προϊόντων από και προς την Τουρκία (εμπάργκο), για παράδειγμα όσα ξεκινούν με κωδικό 869, έλεγχος σ’ όλα τα φορτηγά που μεταφέρουν τουρκικά εμπορεύματα, προκειμένου να τους καθυστερούμε και να δημιουργούμε προβλήματα στις εμπορικές συναλλαγές τους.","24.Economic countermeasures against Turkey, which is using the migrants as a tool of pressure against Greece and the EU, such as the closure of the Kipi customs, a ban on the movement of goods to and from Turkey (embargo), for example those starting with code 869, control of all trucks carrying Turkish goods, in order to delay them and create problems in their trade.","601.2",NA
"Διπλωματικές Κινήσεις","Diplomatic movements","H",NA
"25.Ενεργοποίηση του άρθρου 78 Παρ. 3 της Ευρωπαϊκής συνθήκης.","25.Activation of Article 78 Par. 3 of the European Treaty.","601.2",NA
"Το άρθρο 78 παράγραφος 3 της προβλέπει ειδική νομική βάση για την αντιμετώπιση καταστάσεων έκτακτης ανάγκης στα εξωτερικά σύνορα της ΕΕ.","Article 78(3) of the provides a specific legal basis for dealing with emergency situations at the external borders of the EU.","601.2",NA
"Ορίζει ότι, «εφόσον ένα ή περισσότερα Κράτη Μέλη αντιμετωπίζουν επείγουσα κατάσταση, λόγω αιφνίδιας εισροής υπηκόων τρίτων χωρών, το συμβούλιο μπορεί να εκδίδει, μετά από πρόταση της επιτροπής, προσωρινά μέτρα υπέρ του εν λόγω Κράτους - Μέλους ή των εν λόγω Κρατών - Μελών.","It stipulates that ""where one or more Member States are confronted with an emergency situation arising from a sudden influx of third-country nationals, the Council may, on a proposal from the Committee, adopt provisional measures in favour of the Member State or States concerned.","601.2",NA
"Το συμβούλιο αποφασίζει μετά από διαβούλευση με το ευρωπαϊκό κοινοβούλιο».","The Council shall act after consulting the European Parliament.","601.2",NA
"26.Ενεργοποίηση του άρθρου 32 της συνθήκης της Γενεύης για την απέλαση, όπου η χώρα η οποία φιλοξενεί έναν «πρόσφυγα» μπορεί για λόγους εθνικής ασφάλειας και δημοσίας τάξης να τον απελάσει.","26.Activation of Article 32 of the Geneva Convention on expulsion, whereby the country hosting a ""refugee"" may, on grounds of national security and public order, expel him or her.","601.2",NA
"27.Συνάντηση και συνεργασία με πρεσβείες Πακιστάν - Αφγανιστάν και άλλες, προκειμένου να συζητηθεί η διαδικασία επίσπευσης επιστροφής παράνομων μεταναστών που βρίσκονται στην Ελληνική Επικράτεια.","27.Meeting and cooperation with embassies of Pakistan - Afghanistan and others, in order to discuss the process of expediting the return of illegal immigrants in the Greek territory.","601.2",NA
"28.Άμεση κατάργηση της μεταναστευτικής συμφωνίας του Μαρόκου που υπέγραψε ανόητα η συγκυβέρνηση ΣΥΡΙΖΑ - ΑΝΕΛ.","28.Immediate abolition of the Morocco migration agreement that was foolishly signed by the SYRIZA - ANEL coalition government.","601.2",NA
"Η Ελληνική Λύση είναι σήμερα το μοναδικό δημοκρατικό πατριωτικό κόμμα στην Ελλάδα, το οποίο έχει δώσει τις λύσεις και για το μεταναστευτικό πολλούς μήνες πριν φτάσουμε στη σημερινή κατάσταση, την οποία η Κυβέρνηση αδυνατεί να αντιμετωπίσει.","The Hellenic Solution is today the only democratic patriotic party in Greece, which has given the solutions for the migration issue many months before we reached the current situation, which the government is unable to deal with.","601.2",NA
